Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Mooring
124	Spectrogram 1	1	3873.749982931	3874.449134051	81.7	162.4	AU-AWBS03_20141106_073000.wav	48.751	AW14_AU_BS3
125	Waveform 1	1	3888.029614896	3888.834698004	86.4	259.2	AU-AWBS03_20141106_073000.wav	63.031	AW14_AU_BS3
125	Spectrogram 1	1	3888.029614896	3888.834698004	86.4	259.2	AU-AWBS03_20141106_073000.wav	63.031	AW14_AU_BS3
126	Waveform 1	1	4117.766930014	4118.529640327	67.9	342.1	AU-AWBS03_20141111_170000.wav	67.769	AW14_AU_BS3
126	Spectrogram 1	1	4117.766930014	4118.529640327	67.9	342.1	AU-AWBS03_20141111_170000.wav	67.769	AW14_AU_BS3
127	Waveform 1	1	4475.658266399	4476.228917412	61.5	401.5	AU-AWBS03_20141111_181345.wav	200.660	AW14_AU_BS3
127	Spectrogram 1	1	4475.658266399	4476.228917412	61.5	401.5	AU-AWBS03_20141111_181345.wav	200.660	AW14_AU_BS3
128	Waveform 1	1	4487.519655311	4488.375631830	67.9	422.8	AU-AWBS03_20141111_181345.wav	212.521	AW14_AU_BS3
128	Spectrogram 1	1	4487.519655311	4488.375631830	67.9	422.8	AU-AWBS03_20141111_181345.wav	212.521	AW14_AU_BS3
130	Waveform 1	1	4560.163694050	4560.856627423	77.6	409.9	AU-AWBS03_20141112_032000.wav	60.165	AW14_AU_BS3
130	Spectrogram 1	1	4560.163694050	4560.856627423	77.6	409.9	AU-AWBS03_20141112_032000.wav	60.165	AW14_AU_BS3
131	Waveform 1	1	4577.385990072	4577.962434645	77.6	338.9	AU-AWBS03_20141112_032000.wav	77.388	AW14_AU_BS3
131	Spectrogram 1	1	4577.385990072	4577.962434645	77.6	338.9	AU-AWBS03_20141112_032000.wav	77.388	AW14_AU_BS3
132	Waveform 1	1	4586.176769807	4587.041436666	35.7	342.1	AU-AWBS03_20141112_032000.wav	86.178	AW14_AU_BS3
132	Spectrogram 1	1	4586.176769807	4587.041436666	35.7	342.1	AU-AWBS03_20141112_032000.wav	86.178	AW14_AU_BS3
133	Waveform 1	1	4628.129078236	4628.705522809	45.3	293.7	AU-AWBS03_20141112_032000.wav	128.130	AW14_AU_BS3
133	Spectrogram 1	1	4628.129078236	4628.705522809	45.3	293.7	AU-AWBS03_20141112_032000.wav	128.130	AW14_AU_BS3
134	Waveform 1	1	4633.317079391	4634.124101793	45.3	416.3	AU-AWBS03_20141112_032000.wav	133.318	AW14_AU_BS3
134	Spectrogram 1	1	4633.317079391	4634.124101793	45.3	416.3	AU-AWBS03_20141112_032000.wav	133.318	AW14_AU_BS3
135	Waveform 1	1	4654.033833548	4654.639100350	80.8	303.4	AU-AWBS03_20141112_032000.wav	154.035	AW14_AU_BS3
135	Spectrogram 1	1	4654.033833548	4654.639100350	80.8	303.4	AU-AWBS03_20141112_032000.wav	154.035	AW14_AU_BS3
136	Waveform 1	1	4660.259434934	4660.835879507	61.5	322.8	AU-AWBS03_20141112_032000.wav	160.261	AW14_AU_BS3
136	Spectrogram 1	1	4660.259434934	4660.835879507	61.5	322.8	AU-AWBS03_20141112_032000.wav	160.261	AW14_AU_BS3
137	Waveform 1	1	4750.230612705	4750.864701735	48.6	232.4	AU-AWBS03_20141112_032345.wav	25.232	AW14_AU_BS3
137	Spectrogram 1	1	4750.230612705	4750.864701735	48.6	232.4	AU-AWBS03_20141112_032345.wav	25.232	AW14_AU_BS3
138	Waveform 1	1	4775.587745673	4776.193012474	42.1	203.4	AU-AWBS03_20141112_032345.wav	50.589	AW14_AU_BS3
138	Spectrogram 1	1	4775.587745673	4776.193012474	42.1	203.4	AU-AWBS03_20141112_032345.wav	50.589	AW14_AU_BS3
139	Waveform 1	1	4781.611591458	4782.043924888	51.8	245.3	AU-AWBS03_20141112_032345.wav	56.613	AW14_AU_BS3
139	Spectrogram 1	1	4781.611591458	4782.043924888	51.8	245.3	AU-AWBS03_20141112_032345.wav	56.613	AW14_AU_BS3
140	Waveform 1	1	4788.764480604	4789.571503006	45.3	251.8	AU-AWBS03_20141112_032345.wav	63.766	AW14_AU_BS3
140	Spectrogram 1	1	4788.764480604	4789.571503006	45.3	251.8	AU-AWBS03_20141112_032345.wav	63.766	AW14_AU_BS3
141	Waveform 1	1	4795.951168421	4796.931124195	74.4	393.7	AU-AWBS03_20141112_032345.wav	70.953	AW14_AU_BS3
141	Spectrogram 1	1	4795.951168421	4796.931124195	74.4	393.7	AU-AWBS03_20141112_032345.wav	70.953	AW14_AU_BS3
142	Waveform 1	1	4798.545168999	4799.006324657	67.9	245.3	AU-AWBS03_20141112_032345.wav	73.547	AW14_AU_BS3
142	Spectrogram 1	1	4798.545168999	4799.006324657	67.9	245.3	AU-AWBS03_20141112_032345.wav	73.547	AW14_AU_BS3
143	Waveform 1	1	4803.560236782	4804.021392440	93.7	280.8	AU-AWBS03_20141112_032345.wav	78.562	AW14_AU_BS3
143	Spectrogram 1	1	4803.560236782	4804.021392440	93.7	280.8	AU-AWBS03_20141112_032345.wav	78.562	AW14_AU_BS3
144	Waveform 1	1	4813.780723271	4814.328345615	97.0	287.3	AU-AWBS03_20141112_032345.wav	88.782	AW14_AU_BS3
144	Spectrogram 1	1	4813.780723271	4814.328345615	97.0	287.3	AU-AWBS03_20141112_032345.wav	88.782	AW14_AU_BS3
145	Waveform 1	1	4900.977502428	4901.640413687	64.7	484.1	AU-AWBS03_20141112_032345.wav	175.979	AW14_AU_BS3
145	Spectrogram 1	1	4900.977502428	4901.640413687	64.7	484.1	AU-AWBS03_20141112_032345.wav	175.979	AW14_AU_BS3
146	Waveform 1	1	4919.438658086	4920.159213802	58.2	274.4	AU-AWBS03_20141112_032345.wav	194.440	AW14_AU_BS3
146	Spectrogram 1	1	4919.438658086	4920.159213802	58.2	274.4	AU-AWBS03_20141112_032345.wav	194.440	AW14_AU_BS3
148	Waveform 1	1	4972.434352563	4973.126086050	45.3	374.4	AU-AWBS03_20141112_033730.wav	22.436	AW14_AU_BS3
148	Spectrogram 1	1	4972.434352563	4973.126086050	45.3	374.4	AU-AWBS03_20141112_033730.wav	22.436	AW14_AU_BS3
149	Waveform 1	1	4981.081021154	4981.801576870	61.5	361.5	AU-AWBS03_20141112_033730.wav	31.083	AW14_AU_BS3
149	Spectrogram 1	1	4981.081021154	4981.801576870	61.5	361.5	AU-AWBS03_20141112_033730.wav	31.083	AW14_AU_BS3
150	Waveform 1	1	4989.771441304	4990.520819248	22.8	397.0	AU-AWBS03_20141112_033730.wav	39.773	AW14_AU_BS3
150	Spectrogram 1	1	4989.771441304	4990.520819248	22.8	397.0	AU-AWBS03_20141112_033730.wav	39.773	AW14_AU_BS3
151	Waveform 1	1	4998.187532066	4999.109843382	106.6	322.8	AU-AWBS03_20141112_033730.wav	48.189	AW14_AU_BS3
151	Spectrogram 1	1	4998.187532066	4999.109843382	106.6	322.8	AU-AWBS03_20141112_033730.wav	48.189	AW14_AU_BS3
152	Waveform 1	1	5060.039619364	5060.817819537	74.4	419.5	AU-AWBS03_20141112_033730.wav	110.041	AW14_AU_BS3
152	Spectrogram 1	1	5060.039619364	5060.817819537	74.4	419.5	AU-AWBS03_20141112_033730.wav	110.041	AW14_AU_BS3
153	Waveform 1	1	5078.731352851	5079.336619653	64.7	235.7	AU-AWBS03_20141112_033730.wav	128.733	AW14_AU_BS3
153	Spectrogram 1	1	5078.731352851	5079.336619653	64.7	235.7	AU-AWBS03_20141112_033730.wav	128.733	AW14_AU_BS3
154	Waveform 1	1	5082.276486974	5083.054687147	87.3	471.1	AU-AWBS03_20141112_033730.wav	132.278	AW14_AU_BS3
154	Spectrogram 1	1	5082.276486974	5083.054687147	87.3	471.1	AU-AWBS03_20141112_033730.wav	132.278	AW14_AU_BS3
155	Waveform 1	1	5100.913064225	5101.518331027	45.3	422.8	AU-AWBS03_20141112_034345.wav	0.915	AW14_AU_BS3
155	Spectrogram 1	1	5100.913064225	5101.518331027	45.3	422.8	AU-AWBS03_20141112_034345.wav	0.915	AW14_AU_BS3
157	Waveform 1	1	5110.775242863	5111.438154121	55.0	393.7	AU-AWBS03_20141112_034345.wav	10.777	AW14_AU_BS3
157	Spectrogram 1	1	5110.775242863	5111.438154121	55.0	393.7	AU-AWBS03_20141112_034345.wav	10.777	AW14_AU_BS3
158	Waveform 1	1	5135.123597828	5135.930620230	26.0	338.9	AU-AWBS03_20141112_034345.wav	35.125	AW14_AU_BS3
158	Spectrogram 1	1	5135.123597828	5135.930620230	26.0	338.9	AU-AWBS03_20141112_034345.wav	35.125	AW14_AU_BS3
160	Waveform 1	1	5425.059663590	5425.722574849	64.7	367.9	AU-AWBS03_20141112_041345.wav	100.061	AW14_AU_BS3
160	Spectrogram 1	1	5425.059663590	5425.722574849	64.7	367.9	AU-AWBS03_20141112_041345.wav	100.061	AW14_AU_BS3
161	Waveform 1	1	5433.936910011	5434.628643498	84.1	355.0	AU-AWBS03_20141112_041345.wav	108.938	AW14_AU_BS3
161	Spectrogram 1	1	5433.936910011	5434.628643498	84.1	355.0	AU-AWBS03_20141112_041345.wav	108.938	AW14_AU_BS3
162	Waveform 1	1	5442.451908567	5443.547153255	38.9	290.5	AU-AWBS03_20141112_041345.wav	117.454	AW14_AU_BS3
162	Spectrogram 1	1	5442.451908567	5443.547153255	38.9	290.5	AU-AWBS03_20141112_041345.wav	117.454	AW14_AU_BS3
163	Waveform 1	1	5451.048397366	5451.624841939	122.8	326.0	AU-AWBS03_20141112_041345.wav	126.050	AW14_AU_BS3
163	Spectrogram 1	1	5451.048397366	5451.624841939	122.8	326.0	AU-AWBS03_20141112_041345.wav	126.050	AW14_AU_BS3
164	Waveform 1	1	5459.760175080	5460.336619653	74.4	316.3	AU-AWBS03_20141112_041345.wav	134.762	AW14_AU_BS3
164	Spectrogram 1	1	5459.760175080	5460.336619653	74.4	316.3	AU-AWBS03_20141112_041345.wav	134.762	AW14_AU_BS3
165	Waveform 1	1	5477.270197193	5478.278975195	38.9	632.4	AU-AWBS03_20141112_041345.wav	152.271	AW14_AU_BS3
165	Spectrogram 1	1	5477.270197193	5478.278975195	38.9	632.4	AU-AWBS03_20141112_041345.wav	152.271	AW14_AU_BS3
166	Waveform 1	1	5485.484532355	5486.378021443	84.1	419.5	AU-AWBS03_20141112_041345.wav	160.486	AW14_AU_BS3
166	Spectrogram 1	1	5485.484532355	5486.378021443	84.1	419.5	AU-AWBS03_20141112_041345.wav	160.486	AW14_AU_BS3
167	Waveform 1	1	5489.270197193	5490.192508509	93.7	284.1	AU-AWBS03_20141112_041345.wav	164.271	AW14_AU_BS3
167	Spectrogram 1	1	5489.270197193	5490.192508509	93.7	284.1	AU-AWBS03_20141112_041345.wav	164.271	AW14_AU_BS3
169	Waveform 1	1	5521.664930392	5522.183730507	109.9	380.8	AU-AWBS03_20141112_041345.wav	196.667	AW14_AU_BS3
169	Spectrogram 1	1	5521.664930392	5522.183730507	109.9	380.8	AU-AWBS03_20141112_041345.wav	196.667	AW14_AU_BS3
170	Waveform 1	1	5533.575975484	5534.181242285	97.0	451.8	AU-AWBS03_20141112_041345.wav	208.578	AW14_AU_BS3
170	Spectrogram 1	1	5533.575975484	5534.181242285	97.0	451.8	AU-AWBS03_20141112_041345.wav	208.578	AW14_AU_BS3
171	Waveform 1	1	5675.560907701	5676.281463417	67.9	448.6	AU-AWBS03_20141115_061730.wav	125.562	AW14_AU_BS3
171	Spectrogram 1	1	5675.560907701	5676.281463417	67.9	448.6	AU-AWBS03_20141115_061730.wav	125.562	AW14_AU_BS3
172	Waveform 1	1	5684.495798579	5685.360465438	87.3	400.2	AU-AWBS03_20141115_061730.wav	134.497	AW14_AU_BS3
172	Spectrogram 1	1	5684.495798579	5685.360465438	87.3	400.2	AU-AWBS03_20141115_061730.wav	134.497	AW14_AU_BS3
173	Waveform 1	1	5693.270197193	5694.019575138	109.9	316.3	AU-AWBS03_20141115_061730.wav	143.271	AW14_AU_BS3
173	Spectrogram 1	1	5693.270197193	5694.019575138	109.9	316.3	AU-AWBS03_20141115_061730.wav	143.271	AW14_AU_BS3
174	Waveform 1	1	5702.154908279	5702.788997309	64.7	284.1	AU-AWBS03_20141115_062000.wav	2.156	AW14_AU_BS3
174	Spectrogram 1	1	5702.154908279	5702.788997309	64.7	284.1	AU-AWBS03_20141115_062000.wav	2.156	AW14_AU_BS3
175	Waveform 1	1	5710.751397078	5711.616063937	64.7	364.7	AU-AWBS03_20141115_062000.wav	10.753	AW14_AU_BS3
175	Spectrogram 1	1	5710.751397078	5711.616063937	64.7	364.7	AU-AWBS03_20141115_062000.wav	10.753	AW14_AU_BS3
176	Waveform 1	1	5716.544665034	5717.265220750	64.7	355.0	AU-AWBS03_20141115_062000.wav	16.546	AW14_AU_BS3
176	Spectrogram 1	1	5716.544665034	5717.265220750	64.7	355.0	AU-AWBS03_20141115_062000.wav	16.546	AW14_AU_BS3
178	Waveform 1	1	5788.897996442	5789.560907701	45.3	287.3	AU-AWBS03_20141115_062000.wav	88.899	AW14_AU_BS3
178	Spectrogram 1	1	5788.897996442	5789.560907701	45.3	287.3	AU-AWBS03_20141115_062000.wav	88.899	AW14_AU_BS3
179	Waveform 1	1	6012.250152967	6013.143642054	42.1	287.3	AU-AWBS03_20141115_062345.wav	87.251	AW14_AU_BS3
179	Spectrogram 1	1	6012.250152967	6013.143642054	42.1	287.3	AU-AWBS03_20141115_062345.wav	87.251	AW14_AU_BS3
180	Waveform 1	1	6024.103553602	6025.025864918	45.3	526.0	AU-AWBS03_20141115_062345.wav	99.105	AW14_AU_BS3
180	Spectrogram 1	1	6024.103553602	6025.025864918	45.3	526.0	AU-AWBS03_20141115_062345.wav	99.105	AW14_AU_BS3
181	Waveform 1	1	6033.019575138	6033.538375253	71.1	419.5	AU-AWBS03_20141115_062345.wav	108.021	AW14_AU_BS3
181	Spectrogram 1	1	6033.019575138	6033.538375253	71.1	419.5	AU-AWBS03_20141115_062345.wav	108.021	AW14_AU_BS3
182	Waveform 1	1	6050.356663879	6051.221330738	61.5	287.3	AU-AWBS03_20141115_062345.wav	125.358	AW14_AU_BS3
182	Spectrogram 1	1	6050.356663879	6051.221330738	61.5	287.3	AU-AWBS03_20141115_062345.wav	125.358	AW14_AU_BS3
183	Waveform 1	1	6059.039619364	6059.788997309	84.1	277.6	AU-AWBS03_20141115_062345.wav	134.041	AW14_AU_BS3
183	Spectrogram 1	1	6059.039619364	6059.788997309	84.1	277.6	AU-AWBS03_20141115_062345.wav	134.041	AW14_AU_BS3
184	Waveform 1	1	6183.055862031	6184.093462262	87.3	409.9	AU-AWBS03_20141115_220000.wav	33.057	AW14_AU_BS3
184	Spectrogram 1	1	6183.055862031	6184.093462262	87.3	409.9	AU-AWBS03_20141115_220000.wav	33.057	AW14_AU_BS3
185	Waveform 1	1	6249.362953660	6250.141153833	80.8	364.7	AU-AWBS03_20141115_220000.wav	99.364	AW14_AU_BS3
185	Spectrogram 1	1	6249.362953660	6250.141153833	80.8	364.7	AU-AWBS03_20141115_220000.wav	99.364	AW14_AU_BS3
186	Waveform 1	1	6253.513354583	6254.262732528	84.1	361.5	AU-AWBS03_20141115_220000.wav	103.515	AW14_AU_BS3
186	Spectrogram 1	1	6253.513354583	6254.262732528	84.1	361.5	AU-AWBS03_20141115_220000.wav	103.515	AW14_AU_BS3
187	Waveform 1	1	6293.935596673	6294.742619075	93.7	429.2	AU-AWBS03_20141115_220000.wav	143.937	AW14_AU_BS3
187	Spectrogram 1	1	6293.935596673	6294.742619075	93.7	429.2	AU-AWBS03_20141115_220000.wav	143.937	AW14_AU_BS3
188	Waveform 1	1	6298.374219884	6299.094775600	132.4	403.4	AU-AWBS03_20141115_220000.wav	148.375	AW14_AU_BS3
188	Spectrogram 1	1	6298.374219884	6299.094775600	132.4	403.4	AU-AWBS03_20141115_220000.wav	148.375	AW14_AU_BS3
189	Waveform 1	1	6344.644886165	6345.394264110	90.5	497.0	AU-AWBS03_20141115_220000.wav	194.646	AW14_AU_BS3
189	Spectrogram 1	1	6344.644886165	6345.394264110	90.5	497.0	AU-AWBS03_20141115_220000.wav	194.646	AW14_AU_BS3
190	Waveform 1	1	6463.662442170	6464.584753486	64.7	432.4	AU-AWBS03_20141115_220345.wav	88.664	AW14_AU_BS3
190	Spectrogram 1	1	6463.662442170	6464.584753486	64.7	432.4	AU-AWBS03_20141115_220345.wav	88.664	AW14_AU_BS3
191	Waveform 1	1	6467.236398521	6468.158709837	106.6	474.4	AU-AWBS03_20141115_220345.wav	92.238	AW14_AU_BS3
191	Spectrogram 1	1	6467.236398521	6468.158709837	106.6	474.4	AU-AWBS03_20141115_220345.wav	92.238	AW14_AU_BS3
192	Waveform 1	1	6484.203774733	6484.981974907	122.8	419.5	AU-AWBS03_20141115_220345.wav	109.205	AW14_AU_BS3
192	Spectrogram 1	1	6484.203774733	6484.981974907	122.8	419.5	AU-AWBS03_20141115_220345.wav	109.205	AW14_AU_BS3
193	Waveform 1	1	6491.380509664	6492.187532066	148.6	522.8	AU-AWBS03_20141115_220345.wav	116.382	AW14_AU_BS3
193	Spectrogram 1	1	6491.380509664	6492.187532066	148.6	522.8	AU-AWBS03_20141115_220345.wav	116.382	AW14_AU_BS3
194	Waveform 1	1	6726.944374676	6727.693752620	58.2	242.1	AU-AWBS03_20141117_033000.wav	126.946	AW14_AU_BS3
194	Spectrogram 1	1	6726.944374676	6727.693752620	58.2	242.1	AU-AWBS03_20141117_033000.wav	126.946	AW14_AU_BS3
195	Waveform 1	1	6759.627330161	6760.146130276	48.6	361.5	AU-AWBS03_20141117_033000.wav	159.629	AW14_AU_BS3
195	Spectrogram 1	1	6759.627330161	6760.146130276	48.6	361.5	AU-AWBS03_20141117_033000.wav	159.629	AW14_AU_BS3
196	Waveform 1	1	6768.187532066	6769.052198925	45.3	351.8	AU-AWBS03_20141117_033000.wav	168.189	AW14_AU_BS3
196	Spectrogram 1	1	6768.187532066	6769.052198925	45.3	351.8	AU-AWBS03_20141117_033000.wav	168.189	AW14_AU_BS3
197	Waveform 1	1	6776.760175080	6777.596019710	58.2	342.1	AU-AWBS03_20141117_033000.wav	176.762	AW14_AU_BS3
197	Spectrogram 1	1	6776.760175080	6777.596019710	58.2	342.1	AU-AWBS03_20141117_033000.wav	176.762	AW14_AU_BS3
198	Waveform 1	1	6785.443130565	6786.336619653	35.7	397.0	AU-AWBS03_20141117_033000.wav	185.445	AW14_AU_BS3
198	Spectrogram 1	1	6785.443130565	6786.336619653	35.7	397.0	AU-AWBS03_20141117_033000.wav	185.445	AW14_AU_BS3
199	Waveform 1	1	6811.633619941	6812.469464572	38.9	371.1	AU-AWBS03_20141117_033000.wav	211.635	AW14_AU_BS3
199	Spectrogram 1	1	6811.633619941	6812.469464572	38.9	371.1	AU-AWBS03_20141117_033000.wav	211.635	AW14_AU_BS3
200	Waveform 1	1	6820.345397655	6821.267708971	51.8	297.0	AU-AWBS03_20141117_033000.wav	220.347	AW14_AU_BS3
200	Spectrogram 1	1	6820.345397655	6821.267708971	51.8	297.0	AU-AWBS03_20141117_033000.wav	220.347	AW14_AU_BS3
201	Waveform 1	1	6989.705018844	6990.569685703	48.6	442.1	AU-AWBS03_20141119_001000.wav	164.707	AW14_AU_BS3
201	Spectrogram 1	1	6989.705018844	6990.569685703	48.6	442.1	AU-AWBS03_20141119_001000.wav	164.707	AW14_AU_BS3
202	Waveform 1	1	6995.325353429	6996.218842516	74.4	419.5	AU-AWBS03_20141119_001000.wav	170.327	AW14_AU_BS3
202	Spectrogram 1	1	6995.325353429	6996.218842516	74.4	419.5	AU-AWBS03_20141119_001000.wav	170.327	AW14_AU_BS3
203	Waveform 1	1	7255.057175369	7255.921842228	51.8	335.7	AU-AWBS03_20141119_001345.wav	205.059	AW14_AU_BS3
203	Spectrogram 1	1	7255.057175369	7255.921842228	51.8	335.7	AU-AWBS03_20141119_001345.wav	205.059	AW14_AU_BS3
204	Waveform 1	1	7260.908087782	7261.888043556	38.9	367.9	AU-AWBS03_20141119_001345.wav	210.910	AW14_AU_BS3
204	Spectrogram 1	1	7260.908087782	7261.888043556	38.9	367.9	AU-AWBS03_20141119_001345.wav	210.910	AW14_AU_BS3
205	Waveform 1	1	7317.829085761	7318.664930392	35.7	432.4	AU-AWBS03_20141119_002345.wav	42.831	AW14_AU_BS3
205	Spectrogram 1	1	7317.829085761	7318.664930392	35.7	432.4	AU-AWBS03_20141119_002345.wav	42.831	AW14_AU_BS3
206	Waveform 1	1	7323.593531489	7324.544665034	45.3	464.7	AU-AWBS03_20141119_002345.wav	48.595	AW14_AU_BS3
206	Spectrogram 1	1	7323.593531489	7324.544665034	45.3	464.7	AU-AWBS03_20141119_002345.wav	48.595	AW14_AU_BS3
207	Waveform 1	1	7598.267708971	7599.103553602	32.4	322.8	AU-AWBS03_20141119_002730.wav	98.269	AW14_AU_BS3
207	Spectrogram 1	1	7598.267708971	7599.103553602	32.4	322.8	AU-AWBS03_20141119_002730.wav	98.269	AW14_AU_BS3
208	Waveform 1	1	7848.886669183	7849.751336042	45.3	361.5	AU-AWBS03_20141119_003000.wav	198.888	AW14_AU_BS3
208	Spectrogram 1	1	7848.886669183	7849.751336042	45.3	361.5	AU-AWBS03_20141119_003000.wav	198.888	AW14_AU_BS3
209	Waveform 1	1	7854.824048283	7855.717537370	51.8	413.1	AU-AWBS03_20141119_003000.wav	204.826	AW14_AU_BS3
209	Spectrogram 1	1	7854.824048283	7855.717537370	51.8	413.1	AU-AWBS03_20141119_003000.wav	204.826	AW14_AU_BS3
210	Waveform 1	1	7906.148557463	7906.753824264	106.6	309.9	AU-AWBS03_20141124_011000.wav	31.150	AW14_AU_BS3
210	Spectrogram 1	1	7906.148557463	7906.753824264	106.6	309.9	AU-AWBS03_20141124_011000.wav	31.150	AW14_AU_BS3
211	Waveform 1	1	7925.327780615	7926.163625246	29.2	229.2	AU-AWBS03_20141124_011000.wav	50.329	AW14_AU_BS3
211	Spectrogram 1	1	7925.327780615	7926.163625246	29.2	229.2	AU-AWBS03_20141124_011000.wav	50.329	AW14_AU_BS3
212	Waveform 1	1	7939.143581019	7939.892958964	26.0	322.8	AU-AWBS03_20141124_011000.wav	64.145	AW14_AU_BS3
212	Spectrogram 1	1	7939.143581019	7939.892958964	26.0	322.8	AU-AWBS03_20141124_011000.wav	64.145	AW14_AU_BS3
213	Waveform 1	1	7990.491935985	7991.298958387	58.2	364.7	AU-AWBS03_20141124_011000.wav	115.493	AW14_AU_BS3
213	Spectrogram 1	1	7990.491935985	7991.298958387	58.2	364.7	AU-AWBS03_20141124_011000.wav	115.493	AW14_AU_BS3
214	Waveform 1	1	8031.944313641	8032.636047128	58.2	364.7	AU-AWBS03_20141124_011000.wav	156.946	AW14_AU_BS3
214	Spectrogram 1	1	8031.944313641	8032.636047128	58.2	364.7	AU-AWBS03_20141124_011000.wav	156.946	AW14_AU_BS3
215	Waveform 1	1	8217.163625246	8217.941825419	51.8	480.8	AU-AWBS03_20141124_011730.wav	117.165	AW14_AU_BS3
215	Spectrogram 1	1	8217.163625246	8217.941825419	51.8	480.8	AU-AWBS03_20141124_011730.wav	117.165	AW14_AU_BS3
216	Waveform 1	1	8222.697493144	8223.360404403	64.7	364.7	AU-AWBS03_20141124_011730.wav	122.699	AW14_AU_BS3
216	Spectrogram 1	1	8222.697493144	8223.360404403	64.7	364.7	AU-AWBS03_20141124_011730.wav	122.699	AW14_AU_BS3
217	Waveform 1	1	8247.456823975	8248.407957520	67.9	261.5	AU-AWBS03_20141124_011730.wav	147.458	AW14_AU_BS3
217	Spectrogram 1	1	8247.456823975	8248.407957520	67.9	261.5	AU-AWBS03_20141124_011730.wav	147.458	AW14_AU_BS3
218	Waveform 1	1	8330.356602844	8331.423025303	42.1	422.8	AU-AWBS03_20141125_010345.wav	80.359	AW14_AU_BS3
218	Spectrogram 1	1	8330.356602844	8331.423025303	42.1	422.8	AU-AWBS03_20141125_010345.wav	80.359	AW14_AU_BS3
219	Waveform 1	1	8336.553382001	8337.245115488	80.8	529.2	AU-AWBS03_20141125_010345.wav	86.556	AW14_AU_BS3
219	Spectrogram 1	1	8336.553382001	8337.245115488	80.8	529.2	AU-AWBS03_20141125_010345.wav	86.556	AW14_AU_BS3
220	Waveform 1	1	8339.736268259	8340.255068375	64.7	387.3	AU-AWBS03_20141125_010345.wav	89.739	AW14_AU_BS3
220	Spectrogram 1	1	8339.736268259	8340.255068375	64.7	387.3	AU-AWBS03_20141125_010345.wav	89.739	AW14_AU_BS3
221	Waveform 1	1	8358.711247590	8359.777670049	80.8	255.0	AU-AWBS03_20141125_010345.wav	108.714	AW14_AU_BS3
221	Spectrogram 1	1	8358.711247590	8359.777670049	80.8	255.0	AU-AWBS03_20141125_010345.wav	108.714	AW14_AU_BS3
222	Waveform 1	1	8375.157335465	8375.877891181	51.8	242.1	AU-AWBS03_20141125_010345.wav	125.160	AW14_AU_BS3
222	Spectrogram 1	1	8375.157335465	8375.877891181	51.8	242.1	AU-AWBS03_20141125_010345.wav	125.160	AW14_AU_BS3
223	Waveform 1	1	8392.748847821	8393.382936851	67.9	271.1	AU-AWBS03_20141125_010345.wav	142.751	AW14_AU_BS3
223	Spectrogram 1	1	8392.748847821	8393.382936851	67.9	271.1	AU-AWBS03_20141125_010345.wav	142.751	AW14_AU_BS3
224	Waveform 1	1	8399.616002902	8400.307736389	74.4	261.5	AU-AWBS03_20141125_010345.wav	149.619	AW14_AU_BS3
224	Spectrogram 1	1	8399.616002902	8400.307736389	74.4	261.5	AU-AWBS03_20141125_010345.wav	149.619	AW14_AU_BS3
225	Waveform 1	1	8450.474379980	8451.281402382	113.1	264.7	AU-AWBS03_20141125_010345.wav	200.477	AW14_AU_BS3
225	Spectrogram 1	1	8450.474379980	8451.281402382	113.1	264.7	AU-AWBS03_20141125_010345.wav	200.477	AW14_AU_BS3
226	Waveform 1	1	8457.161137024	8458.141092798	58.2	258.2	AU-AWBS03_20141125_010345.wav	207.164	AW14_AU_BS3
226	Spectrogram 1	1	8457.161137024	8458.141092798	58.2	258.2	AU-AWBS03_20141125_010345.wav	207.164	AW14_AU_BS3
227	Waveform 1	1	8519.555870223	8520.362892624	51.8	384.1	AU-AWBS03_20141125_013730.wav	44.558	AW14_AU_BS3
227	Spectrogram 1	1	8519.555870223	8520.362892624	51.8	384.1	AU-AWBS03_20141125_013730.wav	44.558	AW14_AU_BS3
228	Waveform 1	1	8526.396691296	8527.117247012	61.5	416.3	AU-AWBS03_20141125_013730.wav	51.399	AW14_AU_BS3
228	Spectrogram 1	1	8526.396691296	8527.117247012	61.5	416.3	AU-AWBS03_20141125_013730.wav	51.399	AW14_AU_BS3
229	Waveform 1	1	8557.057114333	8558.152359022	51.8	403.4	AU-AWBS03_20141125_013730.wav	82.060	AW14_AU_BS3
229	Spectrogram 1	1	8557.057114333	8558.152359022	51.8	403.4	AU-AWBS03_20141125_013730.wav	82.060	AW14_AU_BS3
230	Waveform 1	1	8563.369182405	8564.233849264	109.9	426.0	AU-AWBS03_20141125_013730.wav	88.372	AW14_AU_BS3
230	Spectrogram 1	1	8563.369182405	8564.233849264	109.9	426.0	AU-AWBS03_20141125_013730.wav	88.372	AW14_AU_BS3
231	Waveform 1	1	8566.636047128	8567.298958387	145.3	471.1	AU-AWBS03_20141125_013730.wav	91.639	AW14_AU_BS3
231	Spectrogram 1	1	8566.636047128	8567.298958387	145.3	471.1	AU-AWBS03_20141125_013730.wav	91.639	AW14_AU_BS3
232	Waveform 1	1	8569.864136735	8570.325292393	180.8	497.0	AU-AWBS03_20141125_013730.wav	94.867	AW14_AU_BS3
