Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	action
232	Spectrogram 1	1	3491.872314	3492.070068	65	165	n
233	Waveform 1	1	3509.933838	3509.999756	125	550	n
233	Spectrogram 1	1	3509.933838	3509.999756	125	550	n
234	Waveform 1	1	3518.30542	3518.9646	105	350	n
234	Spectrogram 1	1	3518.30542	3518.9646	105	350	n
235	Waveform 1	1	3524.303955	3524.699463	65	450	n
235	Spectrogram 1	1	3524.303955	3524.699463	65	450	n
236	Waveform 1	1	3549.484619	3549.748291	65	300	n
236	Spectrogram 1	1	3549.484619	3549.748291	65	300	n
237	Waveform 1	1	3566.359619	3566.952881	65	850	y
237	Spectrogram 1	1	3566.359619	3566.952881	65	850	y
238	Waveform 1	1	3585.673584	3585.739502	200	850	y
238	Spectrogram 1	1	3585.673584	3585.739502	200	850	y
239	Waveform 1	1	3601.230225	3601.296143	250	850	y
239	Spectrogram 1	1	3601.230225	3601.296143	250	850	y
240	Waveform 1	1	3604.394287	3604.526123	200	850	n
240	Spectrogram 1	1	3604.394287	3604.526123	200	850	n
241	Waveform 1	1	3700.766357	3700.964111	150	600	y
241	Spectrogram 1	1	3700.766357	3700.964111	150	600	y
242	Waveform 1	1	3713.620361	3713.752197	200	650	y
242	Spectrogram 1	1	3713.620361	3713.752197	200	650	y
243	Waveform 1	1	3716.91626	3716.982178	400	650	y
243	Spectrogram 1	1	3716.91626	3716.982178	400	650	y
244	Waveform 1	1	3720.14624	3720.278076	400	650	y
244	Spectrogram 1	1	3720.14624	3720.278076	400	650	y
245	Waveform 1	1	3746.908936	3747.172607	105	500	y
245	Spectrogram 1	1	3746.908936	3747.172607	105	500	y
246	Waveform 1	1	3748.622803	3748.688721	400	850	y
246	Spectrogram 1	1	3748.622803	3748.688721	400	850	y
247	Waveform 1	1	3751.786865	3751.918701	200	650	y
247	Spectrogram 1	1	3751.786865	3751.918701	200	650	y
248	Waveform 1	1	3762.00415	3762.531494	115	800	n
248	Spectrogram 1	1	3762.00415	3762.531494	115	800	n
249	Waveform 1	1	3773.342041	3773.869385	105	700	n
249	Spectrogram 1	1	3773.342041	3773.869385	105	700	n
250	Waveform 1	1	3788.041748	3788.371338	65	300	n
250	Spectrogram 1	1	3788.041748	3788.371338	65	300	n
251	Waveform 1	1	3791.337646	3791.86499	65	750	n
251	Spectrogram 1	1	3791.337646	3791.86499	65	750	n
252	Waveform 1	1	3796.74292	3797.270264	65	165	n
252	Spectrogram 1	1	3796.74292	3797.270264	65	165	n
253	Waveform 1	1	3803.598389	3803.927979	65	165	n
253	Spectrogram 1	1	3803.598389	3803.927979	65	165	n
254	Waveform 1	1	3810.915283	3811.113037	65	165	n
254	Spectrogram 1	1	3810.915283	3811.113037	65	165	n
255	Waveform 1	1	3822.516846	3822.582764	200	650	n
255	Spectrogram 1	1	3822.516846	3822.582764	200	650	n
256	Waveform 1	1	3824.692139	3825.483154	65	165	n
256	Spectrogram 1	1	3824.692139	3825.483154	65	165	n
257	Waveform 1	1	3825.680908	3825.746826	400	750	n
257	Spectrogram 1	1	3825.680908	3825.746826	400	750	n
258	Waveform 1	1	3845.785889	3845.917725	250	850	n
258	Spectrogram 1	1	3845.785889	3845.917725	250	850	n
259	Waveform 1	1	3865.759033	3866.550049	65	165	n
259	Spectrogram 1	1	3865.759033	3866.550049	65	165	n
260	Waveform 1	1	3894.10376	3894.43335	135	800	n
260	Spectrogram 1	1	3894.10376	3894.43335	135	800	n
261	Waveform 1	1	3928.315186	3928.381104	350	850	n
261	Spectrogram 1	1	3928.315186	3928.381104	350	850	n
262	Waveform 1	1	3929.897217	3930.424561	65	165	n
262	Spectrogram 1	1	3929.897217	3930.424561	65	165	n
263	Waveform 1	1	3968.393311	3968.986572	85	165	n
263	Spectrogram 1	1	3968.393311	3968.986572	85	165	n
264	Waveform 1	1	3977.424072	3977.885498	85	350	n
264	Spectrogram 1	1	3977.424072	3977.885498	85	350	n
265	Waveform 1	1	4028.576416	4028.77417	65	165	n
265	Spectrogram 1	1	4028.576416	4028.77417	65	165	n
266	Waveform 1	1	4033.058838	4033.454346	105	550	y
266	Spectrogram 1	1	4033.058838	4033.454346	105	550	y
267	Waveform 1	1	4045.846924	4045.912842	200	550	n
267	Spectrogram 1	1	4045.846924	4045.912842	200	550	n
268	Waveform 1	1	4049.142822	4049.472412	95	600	n
268	Spectrogram 1	1	4049.142822	4049.472412	95	600	n
269	Waveform 1	1	4069.906982	4069.9729	200	800	n
269	Spectrogram 1	1	4069.906982	4069.9729	200	800	n
270	Waveform 1	1	4074.587158	4074.85083	105	165	n
270	Spectrogram 1	1	4074.587158	4074.85083	105	165	n
271	Waveform 1	1	4078.212646	4078.73999	65	300	n
271	Spectrogram 1	1	4078.212646	4078.73999	65	300	n
272	Waveform 1	1	4191.921143	4192.118896	65	165	n
272	Spectrogram 1	1	4191.921143	4192.118896	65	165	n
273	Waveform 1	1	4196.205811	4196.799072	75	135	n
273	Spectrogram 1	1	4196.205811	4196.799072	75	135	n
274	Waveform 1	1	4197.260498	4197.52417	75	300	n
274	Spectrogram 1	1	4197.260498	4197.52417	75	300	n
275	Waveform 1	1	4200.226807	4200.424561	65	165	n
275	Spectrogram 1	1	4200.226807	4200.424561	65	165	n
276	Waveform 1	1	4211.169189	4211.630615	85	450	n
276	Spectrogram 1	1	4211.169189	4211.630615	85	450	n
277	Waveform 1	1	4216.574463	4216.706299	95	165	n
277	Spectrogram 1	1	4216.574463	4216.706299	95	165	n
278	Waveform 1	1	4224.616455	4225.407471	65	165	n
278	Spectrogram 1	1	4224.616455	4225.407471	65	165	n
279	Waveform 1	1	4236.481689	4236.877197	105	450	n
279	Spectrogram 1	1	4236.481689	4236.877197	105	450	n
280	Waveform 1	1	4270.297607	4270.759033	75	165	n
280	Spectrogram 1	1	4270.297607	4270.759033	75	165	n
281	Waveform 1	1	4286.44751	4286.974854	95	165	n
281	Spectrogram 1	1	4286.44751	4286.974854	95	165	n
282	Waveform 1	1	4289.018311	4289.150146	200	700	y
282	Spectrogram 1	1	4289.018311	4289.150146	200	700	y
283	Waveform 1	1	4295.2146	4295.412354	200	750	y
283	Spectrogram 1	1	4295.2146	4295.412354	200	750	y
284	Waveform 1	1	4298.44458	4298.510498	200	700	y
284	Spectrogram 1	1	4298.44458	4298.510498	200	700	y
285	Waveform 1	1	4301.608643	4301.740479	200	650	y
285	Spectrogram 1	1	4301.608643	4301.740479	200	650	y
286	Waveform 1	1	4304.838623	4304.904541	350	650	y
286	Spectrogram 1	1	4304.838623	4304.904541	350	650	y
287	Waveform 1	1	4355.265869	4355.331787	250	850	y
287	Spectrogram 1	1	4355.265869	4355.331787	250	850	y
288	Waveform 1	1	4374.777588	4374.975342	75	850	n
288	Spectrogram 1	1	4374.777588	4374.975342	75	850	n
289	Waveform 1	1	4432.060303	4432.192139	200	550	y
289	Spectrogram 1	1	4432.060303	4432.192139	200	550	y
290	Waveform 1	1	4458.42749	4458.625244	75	165	n
290	Spectrogram 1	1	4458.42749	4458.625244	75	165	n
291	Waveform 1	1	4467.128662	4467.326416	65	165	n
291	Spectrogram 1	1	4467.128662	4467.326416	65	165	n
292	Waveform 1	1	4486.508545	4486.969971	65	500	n
292	Spectrogram 1	1	4486.508545	4486.969971	65	500	n
293	Waveform 1	1	4521.313232	4521.774658	65	550	n
293	Spectrogram 1	1	4521.313232	4521.774658	65	550	n
294	Waveform 1	1	4526.520752	4526.718506	105	650	n
294	Spectrogram 1	1	4526.520752	4526.718506	105	650	n
295	Waveform 1	1	4550.580811	4551.042236	105	165	n
295	Spectrogram 1	1	4550.580811	4551.042236	105	165	n
296	Waveform 1	1	4567.323975	4567.455811	150	400	y
296	Spectrogram 1	1	4567.323975	4567.455811	150	400	y
297	Waveform 1	1	4576.947998	4577.145752	125	300	y
297	Spectrogram 1	1	4576.947998	4577.145752	125	300	y
298	Waveform 1	1	4580.309814	4580.507568	105	500	y
298	Spectrogram 1	1	4580.309814	4580.507568	105	500	y
299	Waveform 1	1	4636.406006	4636.801514	75	450	n
299	Spectrogram 1	1	4636.406006	4636.801514	75	450	n
300	Waveform 1	1	4673.25415	4673.385986	95	450	n
300	Spectrogram 1	1	4673.25415	4673.385986	95	450	n
301	Waveform 1	1	4674.704346	4674.770264	200	450	n
301	Spectrogram 1	1	4674.704346	4674.770264	200	450	n
302	Waveform 1	1	4703.971924	4704.169678	135	600	n
302	Spectrogram 1	1	4703.971924	4704.169678	135	600	n
303	Waveform 1	1	4725.856689	4726.120361	65	165	n
303	Spectrogram 1	1	4725.856689	4726.120361	65	165	n
304	Waveform 1	1	4798.432373	4799.157471	65	115	n
304	Spectrogram 1	1	4798.432373	4799.157471	65	115	n
305	Waveform 1	1	4807.067627	4807.594971	65	650	y
305	Spectrogram 1	1	4807.067627	4807.594971	65	650	y
306	Waveform 1	1	4813.329834	4813.46167	150	450	y
306	Spectrogram 1	1	4813.329834	4813.46167	150	450	y
307	Waveform 1	1	4816.559814	4816.625732	115	400	n
307	Spectrogram 1	1	4816.559814	4816.625732	115	400	n
308	Waveform 1	1	4819.789795	4819.987549	200	550	y
308	Spectrogram 1	1	4819.789795	4819.987549	200	550	y
309	Waveform 1	1	4823.085693	4823.217529	150	650	y
309	Spectrogram 1	1	4823.085693	4823.217529	150	650	y
310	Waveform 1	1	4826.381592	4826.513428	200	650	y
310	Spectrogram 1	1	4826.381592	4826.513428	200	650	y
311	Waveform 1	1	4868.766846	4869.360107	85	135	n
311	Spectrogram 1	1	4868.766846	4869.360107	85	135	n
312	Waveform 1	1	4879.577393	4879.906982	75	600	n
312	Spectrogram 1	1	4879.577393	4879.906982	75	600	n
313	Waveform 1	1	4888.014893	4888.476318	65	350	n
313	Spectrogram 1	1	4888.014893	4888.476318	65	350	n
314	Waveform 1	1	4897.638916	4897.770752	150	850	y
314	Spectrogram 1	1	4897.638916	4897.770752	150	850	y
315	Waveform 1	1	4921.501221	4921.764893	65	700	n
315	Spectrogram 1	1	4921.501221	4921.764893	65	700	n
316	Waveform 1	1	4929.675049	4930.202393	65	165	n
316	Spectrogram 1	1	4929.675049	4930.202393	65	165	n
317	Waveform 1	1	4937.914795	4938.442139	65	145	n
317	Spectrogram 1	1	4937.914795	4938.442139	65	145	n
318	Waveform 1	1	4945.824951	4946.220459	65	165	n
318	Spectrogram 1	1	4945.824951	4946.220459	65	165	n
319	Waveform 1	1	5006.86499	5007.062744	65	165	n
319	Spectrogram 1	1	5006.86499	5007.062744	65	165	n
320	Waveform 1	1	5039.296631	5039.428467	200	700	y
320	Spectrogram 1	1	5039.296631	5039.428467	200	700	y
321	Waveform 1	1	5058.47876	5059.006104	85	135	n
321	Spectrogram 1	1	5058.47876	5059.006104	85	135	n
322	Waveform 1	1	5065.795654	5066.520752	105	165	n
322	Spectrogram 1	1	5065.795654	5066.520752	105	165	n
323	Waveform 1	1	5091.371826	5091.89917	85	145	n
323	Spectrogram 1	1	5091.371826	5091.89917	85	145	n
324	Waveform 1	1	5098.293213	5098.425049	85	450	n
324	Spectrogram 1	1	5098.293213	5098.425049	85	450	n
325	Waveform 1	1	5105.412354	5105.939697	75	135	n
325	Spectrogram 1	1	5105.412354	5105.939697	75	135	n
326	Waveform 1	1	5147.599854	5147.797607	135	600	y
326	Spectrogram 1	1	5147.599854	5147.797607	135	600	y
327	Waveform 1	1	5156.630615	5157.223877	65	300	n
327	Spectrogram 1	1	5156.630615	5157.223877	65	300	n
328	Waveform 1	1	5160.519775	5160.651611	200	850	y
328	Spectrogram 1	1	5160.519775	5160.651611	200	850	y
329	Waveform 1	1	5162.035889	5162.62915	65	600	n
329	Spectrogram 1	1	5162.035889	5162.62915	65	600	n
330	Waveform 1	1	5163.881592	5164.211182	65	300	n
330	Spectrogram 1	1	5163.881592	5164.211182	65	300	n
331	Waveform 1	1	5179.042725	5179.306396	85	300	n
331	Spectrogram 1	1	5179.042725	5179.306396	85	300	n
332	Waveform 1	1	5213.979248	5214.506592	65	135	n
332	Spectrogram 1	1	5213.979248	5214.506592	65	135	n
333	Waveform 1	1	5237.314209	5237.775635	65	165	n
333	Spectrogram 1	1	5237.314209	5237.775635	65	165	n
334	Waveform 1	1	5249.047607	5249.443115	115	400	n
334	Spectrogram 1	1	5249.047607	5249.443115	115	400	n
335	Waveform 1	1	5253.793701	5253.925537	200	850	y
335	Spectrogram 1	1	5253.793701	5253.925537	200	850	y
336	Waveform 1	1	5286.027588	5286.423096	95	165	n
336	Spectrogram 1	1	5286.027588	5286.423096	95	165	n
337	Waveform 1	1	5310.087646	5310.351318	65	165	n
337	Spectrogram 1	1	5310.087646	5310.351318	65	165	n
338	Waveform 1	1	5317.668213	5317.931885	75	550	n
338	Spectrogram 1	1	5317.668213	5317.931885	75	550	n
339	Waveform 1	1	5369.611572	5370.00708	75	300	y
339	Spectrogram 1	1	5369.611572	5370.00708	75	300	y
340	Waveform 1	1	5376.796631	5377.323975	75	300	y
340	Spectrogram 1	1	5376.796631	5377.323975	75	300	y
341	Waveform 1	1	5417.4021	5417.863525	65	400	n
341	Spectrogram 1	1	5417.4021	5417.863525	65	400	n
342	Waveform 1	1	5423.268799	5423.466553	150	450	y
342	Spectrogram 1	1	5423.268799	5423.466553	150	450	y
343	Waveform 1	1	5425.048584	5425.707764	65	135	n
343	Spectrogram 1	1	5425.048584	5425.707764	65	135	n
344	Waveform 1	1	5429.465088	5429.926514	85	750	y
344	Spectrogram 1	1	5429.465088	5429.926514	85	750	y
345	Waveform 1	1	5434.145264	5434.804443	75	400	n
345	Spectrogram 1	1	5434.145264	5434.804443	75	400	n
346	Waveform 1	1	5436.056885	5436.254639	150	450	y
346	Spectrogram 1	1	5436.056885	5436.254639	150	450	y
347	Waveform 1	1	5472.443604	5472.575439	200	450	y
347	Spectrogram 1	1	5472.443604	5472.575439	200	450	y
348	Waveform 1	1	5490.043701	5490.175537	150	400	n
348	Spectrogram 1	1	5490.043701	5490.175537	150	400	n
349	Waveform 1	1	5502.172607	5502.831787	65	135	n
349	Spectrogram 1	1	5502.172607	5502.831787	65	135	n
350	Waveform 1	1	5550.160889	5551.08374	65	300	n
350	Spectrogram 1	1	5550.160889	5551.08374	65	300	n
351	Waveform 1	1	5585.624756	5585.690674	200	750	n
351	Spectrogram 1	1	5585.624756	5585.690674	200	750	n
352	Waveform 1	1	5610.47583	5611.200928	65	165	n
352	Spectrogram 1	1	5610.47583	5611.200928	65	165	n
353	Waveform 1	1	5632.031006	5632.096924	200	650	n
353	Spectrogram 1	1	5632.031006	5632.096924	200	650	n
354	Waveform 1	1	5638.029541	5638.359131	105	165	n
354	Spectrogram 1	1	5638.029541	5638.359131	105	165	n
355	Waveform 1	1	5652.135986	5652.201904	200	750	n
355	Spectrogram 1	1	5652.135986	5652.201904	200	750	n
356	Waveform 1	1	5747.717041	5748.244385	65	115	n
356	Spectrogram 1	1	5747.717041	5748.244385	65	115	n
357	Waveform 1	1	5786.938232	5787.795166	105	165	n
357	Spectrogram 1	1	5786.938232	5787.795166	105	165	n
358	Waveform 1	1	5791.420654	5791.947998	135	700	y
358	Spectrogram 1	1	5791.420654	5791.947998	135	700	y
359	Waveform 1	1	5797.748779	5798.012451	95	600	y
359	Spectrogram 1	1	5797.748779	5798.012451	95	600	y
360	Waveform 1	1	5804.076904	5804.20874	250	600	y
360	Spectrogram 1	1	5804.076904	5804.20874	250	600	y
361	Waveform 1	1	5807.240967	5807.702393	125	550	y
361	Spectrogram 1	1	5807.240967	5807.702393	125	550	y
362	Waveform 1	1	5823.127197	5823.390869	105	400	y
362	Spectrogram 1	1	5823.127197	5823.390869	105	400	y
363	Waveform 1	1	5846.989502	5847.38501	125	700	n
363	Spectrogram 1	1	5846.989502	5847.38501	125	700	n
364	Waveform 1	1	5861.030029	5861.623291	65	125	n
364	Spectrogram 1	1	5861.030029	5861.623291	65	125	n
365	Waveform 1	1	5889.374756	5890.627197	65	115	n
365	Spectrogram 1	1	5889.374756	5890.627197	65	115	n
366	Waveform 1	1	5923.849854	5924.377197	105	500	n
366	Spectrogram 1	1	5923.849854	5924.377197	105	500	n
367	Waveform 1	1	5925.761475	5926.618408	65	145	n
367	Spectrogram 1	1	5925.761475	5926.618408	65	145	n
368	Waveform 1	1	5932.748779	5933.276123	65	145	n
368	Spectrogram 1	1	5932.748779	5933.276123	65	145	n
369	Waveform 1	1	5935.781006	5935.97876	85	300	n
369	Spectrogram 1	1	5935.781006	5935.97876	85	300	n
370	Waveform 1	1	5940.329346	5940.922607	65	145	n
370	Spectrogram 1	1	5940.329346	5940.922607	65	145	n
371	Waveform 1	1	5951.073975	5951.205811	75	400	n
371	Spectrogram 1	1	5951.073975	5951.205811	75	400	n
372	Waveform 1	1	5961.423096	5961.489014	125	800	n
372	Spectrogram 1	1	5961.423096	5961.489014	125	800	n
373	Waveform 1	1	5969.596924	5969.860596	65	400	n
373	Spectrogram 1	1	5969.596924	5969.860596	65	400	n
374	Waveform 1	1	5982.38501	5982.648682	85	400	n
374	Spectrogram 1	1	5982.38501	5982.648682	85	400	n
375	Waveform 1	1	5985.219482	5986.010498	65	850	n
375	Spectrogram 1	1	5985.219482	5986.010498	65	850	n
376	Waveform 1	1	5987.658447	5987.988037	65	500	n
376	Spectrogram 1	1	5987.658447	5987.988037	65	500	n
377	Waveform 1	1	5991.349854	5991.745361	65	300	n
377	Spectrogram 1	1	5991.349854	5991.745361	65	300	n
378	Waveform 1	1	5994.777588	5995.436768	65	135	n
378	Spectrogram 1	1	5994.777588	5995.436768	65	135	n
379	Waveform 1	1	6006.445068	6007.236084	75	135	n
379	Spectrogram 1	1	6006.445068	6007.236084	75	135	n
380	Waveform 1	1	6009.806885	6010.5979	65	145	n
380	Spectrogram 1	1	6009.806885	6010.5979	65	145	n
381	Waveform 1	1	6017.717041	6017.980713	65	300	n
381	Spectrogram 1	1	6017.717041	6017.980713	65	300	n
382	Waveform 1	1	6022.133545	6022.726807	65	125	n
382	Spectrogram 1	1	6022.133545	6022.726807	65	125	n
383	Waveform 1	1	6029.714111	6030.043701	75	350	n
383	Spectrogram 1	1	6029.714111	6030.043701	75	350	n
384	Waveform 1	1	6040.326904	6040.590576	65	400	n
384	Spectrogram 1	1	6040.326904	6040.590576	65	400	n
385	Waveform 1	1	6057.531494	6057.795166	135	600	y
385	Spectrogram 1	1	6057.531494	6057.795166	135	600	y
386	Waveform 1	1	6060.695557	6060.761475	105	850	n
386	Spectrogram 1	1	6060.695557	6060.761475	105	850	n
387	Waveform 1	1	6061.55249	6062.145752	65	145	n
387	Spectrogram 1	1	6061.55249	6062.145752	65	145	n
388	Waveform 1	1	6064.716553	6065.375732	65	135	n
388	Spectrogram 1	1	6064.716553	6065.375732	65	135	n
389	Waveform 1	1	6073.747314	6073.87915	200	550	n
389	Spectrogram 1	1	6073.747314	6073.87915	200	550	n
390	Waveform 1	1	6081.130127	6081.261963	65	850	n
390	Spectrogram 1	1	6081.130127	6081.261963	65	850	n
391	Waveform 1	1	6088.117432	6088.644775	85	145	n
391	Spectrogram 1	1	6088.117432	6088.644775	85	145	n
392	Waveform 1	1	6254.955811	6256.471924	85	650	y
392	Spectrogram 1	1	6254.955811	6256.471924	85	650	y
393	Waveform 1	1	6261.283936	6261.415771	200	650	y
393	Spectrogram 1	1	6261.283936	6261.415771	200	650	y
394	Waveform 1	1	6271.501221	6272.1604	75	125	n
394	Spectrogram 1	1	6271.501221	6272.1604	75	125	n
395	Waveform 1	1	6335.243896	6335.837158	75	135	n
395	Spectrogram 1	1	6335.243896	6335.837158	75	135	n
396	Waveform 1	1	6382.770752	6383.891357	65	135	n
396	Spectrogram 1	1	6382.770752	6383.891357	65	135	n
397	Waveform 1	1	6398.525146	6398.986572	75	350	n
397	Spectrogram 1	1	6398.525146	6398.986572	75	350	n
398	Waveform 1	1	6401.227783	6401.359619	150	650	y
398	Spectrogram 1	1	6401.227783	6401.359619	150	650	y
399	Waveform 1	1	6407.621826	6407.81958	105	400	y
399	Spectrogram 1	1	6407.621826	6407.81958	105	400	y
400	Waveform 1	1	6426.474365	6426.935791	105	350	n
400	Spectrogram 1	1	6426.474365	6426.935791	105	350	n
401	Waveform 1	1	6427.792725	6428.847412	65	135	n
401	Spectrogram 1	1	6427.792725	6428.847412	65	135	n
402	Waveform 1	1	6476.30835	6476.967529	75	165	n
402	Spectrogram 1	1	6476.30835	6476.967529	75	165	n
403	Waveform 1	1	6487.580322	6487.64624	200	650	n
403	Spectrogram 1	1	6487.580322	6487.64624	200	650	n
404	Waveform 1	1	6503.268799	6504.389404	65	450	n
404	Spectrogram 1	1	6503.268799	6504.389404	65	450	n
405	Waveform 1	1	6507.289795	6507.619385	65	350	n
405	Spectrogram 1	1	6507.289795	6507.619385	65	350	n
406	Waveform 1	1	6540.116943	6540.842041	65	165	n
406	Spectrogram 1	1	6540.116943	6540.842041	65	165	n
407	Waveform 1	1	6563.451904	6564.308838	65	400	n
407	Spectrogram 1	1	6563.451904	6564.308838	65	400	n
408	Waveform 1	1	6576.503662	6576.701416	75	550	n
408	Spectrogram 1	1	6576.503662	6576.701416	75	550	n
409	Waveform 1	1	6586.918701	6587.446045	75	135	n
409	Spectrogram 1	1	6586.918701	6587.446045	75	135	n
410	Waveform 1	1	6594.43335	6594.894775	65	165	n
410	Spectrogram 1	1	6594.43335	6594.894775	65	165	n
411	Waveform 1	1	6604.321045	6604.386963	600	850	n
411	Spectrogram 1	1	6604.321045	6604.386963	600	850	n
412	Waveform 1	1	6646.376709	6646.640381	115	650	y
412	Spectrogram 1	1	6646.376709	6646.640381	115	650	y
413	Waveform 1	1	6652.83667	6652.902588	200	450	y
413	Spectrogram 1	1	6652.83667	6652.902588	200	450	y
414	Waveform 1	1	6659.428467	6659.626221	75	450	n
414	Spectrogram 1	1	6659.428467	6659.626221	75	450	n
415	Waveform 1	1	6662.856201	6663.515381	75	135	n
415	Spectrogram 1	1	6662.856201	6663.515381	75	135	n
416	Waveform 1	1	6678.940186	6679.335693	85	500	n
416	Spectrogram 1	1	6678.940186	6679.335693	85	500	n
417	Waveform 1	1	6759.491943	6759.623779	200	700	n
417	Spectrogram 1	1	6759.491943	6759.623779	200	700	n
418	Waveform 1	1	6827.980713	6828.310303	85	165	n
418	Spectrogram 1	1	6827.980713	6828.310303	85	165	n
419	Waveform 1	1	6842.548584	6843.141846	75	135	n
419	Spectrogram 1	1	6842.548584	6843.141846	75	135	n
420	Waveform 1	1	6854.216064	6854.545654	75	125	n
420	Spectrogram 1	1	6854.216064	6854.545654	75	125	n
421	Waveform 1	1	6854.545654	6854.611572	200	850	n
421	Spectrogram 1	1	6854.545654	6854.611572	200	850	n
422	Waveform 1	1	6862.126221	6862.719482	85	165	n
422	Spectrogram 1	1	6862.126221	6862.719482	85	165	n
423	Waveform 1	1	6865.553955	6866.213135	65	400	n
423	Spectrogram 1	1	6865.553955	6866.213135	65	400	n
424	Waveform 1	1	6907.807373	6908.202881	65	300	n
424	Spectrogram 1	1	6907.807373	6908.202881	65	300	n
425	Waveform 1	1	6973.725342	6974.252686	65	135	n
425	Spectrogram 1	1	6973.725342	6974.252686	65	135	n
426	Waveform 1	1	6981.23999	6982.031006	65	145	n
426	Spectrogram 1	1	6981.23999	6982.031006	65	145	n
427	Waveform 1	1	6995.741943	6996.269287	65	135	n
427	Spectrogram 1	1	6995.741943	6996.269287	65	135	n
428	Waveform 1	1	7002.729248	7003.32251	75	135	n
428	Spectrogram 1	1	7002.729248	7003.32251	75	135	n
429	Waveform 1	1	7054.936279	7055.265869	115	350	n
429	Spectrogram 1	1	7054.936279	7055.265869	115	350	n
430	Waveform 1	1	7073.063721	7073.920654	85	165	n
430	Spectrogram 1	1	7073.063721	7073.920654	85	165	n
431	Waveform 1	1	7073.920654	7074.118408	125	450	y
431	Spectrogram 1	1	7073.920654	7074.118408	125	450	y
432	Waveform 1	1	7080.973877	7081.039795	550	850	n
432	Spectrogram 1	1	7080.973877	7081.039795	550	850	n
433	Waveform 1	1	7087.829346	7087.895264	200	850	n
433	Spectrogram 1	1	7087.829346	7087.895264	200	850	n
434	Waveform 1	1	7100.68335	7101.210693	85	145	n
434	Spectrogram 1	1	7100.68335	7101.210693	85	145	n
435	Waveform 1	1	7113.669189	7114.130615	85	400	n
435	Spectrogram 1	1	7113.669189	7114.130615	85	400	n
436	Waveform 1	1	7123.490967	7123.952393	95	165	n
