Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
837	Waveform 1	1	12638.84741	12639.24292	115	850
837	Spectrogram 1	1	12638.84741	12639.24292	115	850
838	Waveform 1	1	12643.26392	12643.32983	200	500
838	Spectrogram 1	1	12643.26392	12643.32983	200	500
839	Waveform 1	1	12645.50513	12645.7688	150	850
839	Spectrogram 1	1	12645.50513	12645.7688	150	850
841	Waveform 1	1	12652.88794	12653.08569	200	450
841	Spectrogram 1	1	12652.88794	12653.08569	200	450
842	Waveform 1	1	12660.60034	12660.7981	200	750
842	Spectrogram 1	1	12660.60034	12660.7981	200	750
843	Waveform 1	1	12675.16821	12676.09106	115	850
843	Spectrogram 1	1	12675.16821	12676.09106	115	850
844	Waveform 1	1	12682.48511	12682.55103	250	450
844	Spectrogram 1	1	12682.48511	12682.55103	250	450
845	Waveform 1	1	12682.55103	12683.21021	65	650
845	Spectrogram 1	1	12682.55103	12683.21021	65	650
846	Waveform 1	1	12689.20874	12689.40649	150	850
846	Spectrogram 1	1	12689.20874	12689.40649	150	850
847	Waveform 1	1	12693.823	12693.88892	150	850
847	Spectrogram 1	1	12693.823	12693.88892	150	850
848	Waveform 1	1	12696.06421	12696.3938	200	350
848	Spectrogram 1	1	12696.06421	12696.3938	200	350
849	Waveform 1	1	12749.52368	12749.65552	150	450
849	Spectrogram 1	1	12749.52368	12749.65552	150	450
850	Waveform 1	1	12751.76489	12752.22632	75	500
850	Spectrogram 1	1	12751.76489	12752.22632	75	500
852	Waveform 1	1	12757.82935	12758.15894	115	700
852	Spectrogram 1	1	12757.82935	12758.15894	115	700
853	Waveform 1	1	12775.6272	12775.75903	200	600
853	Spectrogram 1	1	12775.6272	12775.75903	200	600
855	Waveform 1	1	12848.59839	12849.05981	115	350
855	Spectrogram 1	1	12848.59839	12849.05981	115	350
856	Waveform 1	1	12890.58813	12890.85181	85	450
856	Spectrogram 1	1	12890.58813	12890.85181	85	450
857	Waveform 1	1	12924.07446	12924.33813	125	700
857	Spectrogram 1	1	12924.07446	12924.33813	125	700
858	Waveform 1	1	12927.30444	12927.43628	250	550
858	Spectrogram 1	1	12927.30444	12927.43628	250	550
861	Waveform 1	1	12947.34351	12947.54126	135	650
861	Spectrogram 1	1	12947.34351	12947.54126	135	650
862	Waveform 1	1	12954.06714	12954.26489	200	850
862	Spectrogram 1	1	12954.06714	12954.26489	200	850
865	Waveform 1	1	13021.96265	13022.1604	200	650
865	Spectrogram 1	1	13021.96265	13022.1604	200	650
866	Waveform 1	1	13024.13794	13024.46753	105	700
866	Spectrogram 1	1	13024.13794	13024.46753	105	700
867	Waveform 1	1	13028.48853	13028.81812	105	400
867	Spectrogram 1	1	13028.48853	13028.81812	105	400
868	Waveform 1	1	13030.79565	13030.92749	150	500
868	Spectrogram 1	1	13030.79565	13030.92749	150	500
869	Waveform 1	1	13036.86011	13037.05786	115	450
869	Spectrogram 1	1	13036.86011	13037.05786	115	450
870	Waveform 1	1	13039.49683	13040.22192	65	500
870	Spectrogram 1	1	13039.49683	13040.22192	65	500
871	Waveform 1	1	13041.67212	13042.06763	105	700
871	Spectrogram 1	1	13041.67212	13042.06763	105	700
874	Waveform 1	1	13067.24829	13067.44604	95	400
874	Spectrogram 1	1	13067.24829	13067.44604	95	400
876	Waveform 1	1	13114.31372	13114.57739	150	850
876	Spectrogram 1	1	13114.31372	13114.57739	150	850
879	Waveform 1	1	13203.63257	13203.89624	75	550
879	Spectrogram 1	1	13203.63257	13203.89624	75	550
880	Waveform 1	1	13205.9397	13206.13745	105	650
880	Spectrogram 1	1	13205.9397	13206.13745	105	650
881	Waveform 1	1	13213.6521	13213.84985	200	850
881	Spectrogram 1	1	13213.6521	13213.84985	200	850
882	Waveform 1	1	13217.34351	13217.40942	200	500
882	Spectrogram 1	1	13217.34351	13217.40942	200	500
883	Waveform 1	1	13219.84839	13219.98022	200	850
883	Spectrogram 1	1	13219.84839	13219.98022	200	850
884	Waveform 1	1	13232.43872	13232.90015	125	850
884	Spectrogram 1	1	13232.43872	13232.90015	125	850
885	Waveform 1	1	13239.29419	13239.42603	200	700
885	Spectrogram 1	1	13239.29419	13239.42603	200	700
887	Waveform 1	1	13252.01636	13252.34595	85	750
887	Spectrogram 1	1	13252.01636	13252.34595	85	750
892	Waveform 1	1	13403.6936	13403.89136	250	850
892	Spectrogram 1	1	13403.6936	13403.89136	250	850
893	Waveform 1	1	13405.73706	13405.80298	200	850
893	Spectrogram 1	1	13405.73706	13405.80298	200	850
894	Waveform 1	1	13412.72437	13412.98804	200	550
894	Spectrogram 1	1	13412.72437	13412.98804	200	550
895	Waveform 1	1	13419.31616	13419.448	95	850
895	Spectrogram 1	1	13419.31616	13419.448	95	850
896	Waveform 1	1	13419.448	13419.51392	500	650
896	Spectrogram 1	1	13419.448	13419.51392	500	650
897	Waveform 1	1	13426.17163	13426.36938	125	350
897	Spectrogram 1	1	13426.17163	13426.36938	125	350
902	Waveform 1	1	13556.09595	13556.2937	85	400
902	Spectrogram 1	1	13556.09595	13556.2937	85	400
904	Waveform 1	1	13612.98315	13613.04907	115	850
904	Spectrogram 1	1	13612.98315	13613.04907	115	850
905	Waveform 1	1	13613.04907	13613.18091	350	700
905	Spectrogram 1	1	13613.04907	13613.18091	350	700
906	Waveform 1	1	13644.22827	13644.42603	75	850
906	Spectrogram 1	1	13644.22827	13644.42603	75	850
907	Waveform 1	1	13743.69849	13744.02808	65	300
907	Spectrogram 1	1	13743.69849	13744.02808	65	300
908	Waveform 1	1	13795.8396	13796.49878	65	165
908	Spectrogram 1	1	13795.8396	13796.49878	65	165
909	Waveform 1	1	13799.1355	13799.53101	95	450
909	Spectrogram 1	1	13799.1355	13799.53101	95	450
910	Waveform 1	1	13801.04712	13801.17896	95	850
910	Spectrogram 1	1	13801.04712	13801.17896	95	850
912	Waveform 1	1	13808.95728	13809.48462	65	300
912	Spectrogram 1	1	13808.95728	13809.48462	65	300
913	Waveform 1	1	13820.49292	13821.54761	65	400
913	Spectrogram 1	1	13820.49292	13821.54761	65	400
914	Waveform 1	1	13856.02271	13856.22046	75	300
914	Spectrogram 1	1	13856.02271	13856.22046	75	300
915	Waveform 1	1	13863.20776	13863.3396	150	700
915	Spectrogram 1	1	13863.20776	13863.3396	150	700
916	Waveform 1	1	13865.25122	13865.38306	200	850
916	Spectrogram 1	1	13865.25122	13865.38306	200	850
919	Waveform 1	1	13907.04321	13907.24097	200	450
919	Spectrogram 1	1	13907.04321	13907.24097	200	450
927	Waveform 1	1	14070.2561	14070.51978	400	700
927	Spectrogram 1	1	14070.2561	14070.51978	400	700
931	Waveform 1	1	14297.14575	14297.93677	65	500
931	Spectrogram 1	1	14297.14575	14297.93677	65	500
933	Waveform 1	1	14309.86792	14310.72485	105	400
933	Spectrogram 1	1	14309.86792	14310.72485	105	400
934	Waveform 1	1	14318.04175	14319.29419	65	350
934	Spectrogram 1	1	14318.04175	14319.29419	65	350
935	Waveform 1	1	14326.47925	14327.20435	65	350
935	Spectrogram 1	1	14326.47925	14327.20435	65	350
936	Waveform 1	1	14333.92798	14334.71899	75	450
936	Spectrogram 1	1	14333.92798	14334.71899	75	450
938	Waveform 1	1	14447.43872	14448.42749	65	165
938	Spectrogram 1	1	14447.43872	14448.42749	65	165
939	Waveform 1	1	14467.47778	14468.20288	65	650
939	Spectrogram 1	1	14467.47778	14468.20288	65	650
940	Waveform 1	1	14541.6355	14541.83325	150	850
940	Spectrogram 1	1	14541.6355	14541.83325	150	850
941	Waveform 1	1	14578.35181	14578.61548	85	500
941	Spectrogram 1	1	14578.35181	14578.61548	85	500
942	Waveform 1	1	14587.05298	14587.25073	150	650
942	Spectrogram 1	1	14587.05298	14587.25073	150	650
943	Waveform 1	1	14587.84399	14588.37134	65	850
943	Spectrogram 1	1	14587.84399	14588.37134	65	850
944	Waveform 1	1	14600.10474	14600.82983	65	500
944	Spectrogram 1	1	14600.10474	14600.82983	65	500
945	Waveform 1	1	14600.82983	14601.62085	65	850
945	Spectrogram 1	1	14600.82983	14601.62085	65	850
946	Waveform 1	1	14609.39917	14609.8606	125	165
946	Spectrogram 1	1	14609.39917	14609.8606	125	165
948	Waveform 1	1	14616.38647	14617.573	65	500
948	Spectrogram 1	1	14616.38647	14617.573	65	500
949	Waveform 1	1	14622.64868	14623.70337	65	400
949	Spectrogram 1	1	14622.64868	14623.70337	65	400
951	Waveform 1	1	14634.57983	14635.30493	75	500
951	Spectrogram 1	1	14634.57983	14635.30493	75	500
952	Waveform 1	1	14651.45483	14652.0481	85	700
952	Spectrogram 1	1	14651.45483	14652.0481	85	700
953	Waveform 1	1	14669.78003	14671.03247	65	400
953	Spectrogram 1	1	14669.78003	14671.03247	65	400
959	Waveform 1	1	14881.37671	14881.44263	65	450
959	Spectrogram 1	1	14881.37671	14881.44263	65	450
960	Waveform 1	1	14881.44263	14881.7063	135	165
960	Spectrogram 1	1	14881.44263	14881.7063	135	165
961	Waveform 1	1	14889.02319	14889.4187	105	450
961	Spectrogram 1	1	14889.02319	14889.4187	105	450
962	Waveform 1	1	14894.16479	14894.29663	75	750
962	Spectrogram 1	1	14894.16479	14894.29663	75	750
963	Waveform 1	1	14894.29663	14894.36255	200	300
963	Spectrogram 1	1	14894.29663	14894.36255	200	300
964	Waveform 1	1	14905.5686	14906.68921	65	350
964	Spectrogram 1	1	14905.5686	14906.68921	65	350
965	Waveform 1	1	14911.76489	14913.28101	75	300
965	Spectrogram 1	1	14911.76489	14913.28101	75	300
967	Waveform 1	1	14973.0686	14973.33228	85	550
967	Spectrogram 1	1	14973.0686	14973.33228	85	550
968	Waveform 1	1	14982.75854	14983.61548	65	550
968	Spectrogram 1	1	14982.75854	14983.61548	65	550
970	Waveform 1	1	14992.38257	14992.90991	105	450
970	Spectrogram 1	1	14992.38257	14992.90991	105	450
977	Waveform 1	1	15175.89819	15176.22778	85	400
977	Spectrogram 1	1	15175.89819	15176.22778	85	400
978	Waveform 1	1	15255.32935	15256.05444	95	145
978	Spectrogram 1	1	15255.32935	15256.05444	95	145
979	Waveform 1	1	15264.55786	15265.34888	125	165
979	Spectrogram 1	1	15264.55786	15265.34888	125	165
980	Waveform 1	1	15284.53101	15285.32202	85	350
980	Spectrogram 1	1	15284.53101	15285.32202	85	350
984	Waveform 1	1	15459.41138	15459.80688	95	350
984	Spectrogram 1	1	15459.41138	15459.80688	95	350
985	Waveform 1	1	15469.16724	15470.09009	85	350
985	Spectrogram 1	1	15469.16724	15470.09009	85	350
986	Waveform 1	1	15527.17505	15527.57056	105	350
986	Spectrogram 1	1	15527.17505	15527.57056	105	350
993	Waveform 1	1	15739.95825	15740.02417	200	550
993	Spectrogram 1	1	15739.95825	15740.02417	200	550
994	Waveform 1	1	15746.87964	15747.01147	200	700
994	Spectrogram 1	1	15746.87964	15747.01147	200	700
996	Waveform 1	1	15762.37036	15763.22729	105	550
996	Spectrogram 1	1	15762.37036	15763.22729	105	550
1002	Waveform 1	1	15980.427	15980.75659	95	400
1002	Spectrogram 1	1	15980.427	15980.75659	95	400
1003	Waveform 1	1	16012.26538	16012.66089	95	750
1003	Spectrogram 1	1	16012.26538	16012.66089	95	750
1005	Waveform 1	1	16058.86938	16059.13306	115	300
1005	Spectrogram 1	1	16058.86938	16059.13306	115	300
1006	Waveform 1	1	16059.13306	16059.79224	65	300
1006	Spectrogram 1	1	16059.13306	16059.79224	65	300
1008	Waveform 1	1	16168.16138	16168.75464	85	600
1008	Spectrogram 1	1	16168.16138	16168.75464	85	600
1011	Waveform 1	1	16301.38159	16301.57935	75	650
1011	Spectrogram 1	1	16301.38159	16301.57935	75	650
1012	Waveform 1	1	16310.28052	16310.47827	125	350
1012	Spectrogram 1	1	16310.28052	16310.47827	125	350
1013	Waveform 1	1	16317.46558	16317.53149	200	450
1013	Spectrogram 1	1	16317.46558	16317.53149	200	450
1017	Waveform 1	1	16523.19556	16523.32739	250	550
1017	Spectrogram 1	1	16523.19556	16523.32739	250	550
1018	Waveform 1	1	16611.13013	16612.18481	85	500
1018	Spectrogram 1	1	16611.13013	16612.18481	85	500
1019	Waveform 1	1	16620.5564	16620.75415	95	650
1019	Spectrogram 1	1	16620.5564	16620.75415	95	650
1020	Waveform 1	1	16620.75415	16621.14966	125	450
1020	Spectrogram 1	1	16620.75415	16621.14966	125	450
1032	Waveform 1	1	17111.97485	17112.23853	135	450
1032	Spectrogram 1	1	17111.97485	17112.23853	135	450
1043	Waveform 1	1	17233.46167	17233.85718	105	500
1043	Spectrogram 1	1	17233.46167	17233.85718	105	500
1047	Waveform 1	1	17291.60132	17291.79907	125	600
1047	Spectrogram 1	1	17291.60132	17291.79907	125	600
1057	Waveform 1	1	17536.88208	17537.01392	250	700
1057	Spectrogram 1	1	17536.88208	17537.01392	250	700
1058	Waveform 1	1	17552.17505	17552.3728	95	250
1058	Spectrogram 1	1	17552.17505	17552.3728	95	250
1059	Waveform 1	1	17552.43872	17552.57056	125	800
1059	Spectrogram 1	1	17552.43872	17552.57056	125	800
1061	Waveform 1	1	17629.56274	17630.15601	135	700
1061	Spectrogram 1	1	17629.56274	17630.15601	135	700
1068	Waveform 1	1	17754.34546	17755.00464	65	450
1068	Spectrogram 1	1	17754.34546	17755.00464	65	450
1070	Waveform 1	1	17763.57397	17764.0354	75	300
1070	Spectrogram 1	1	17763.57397	17764.0354	75	300
1075	Waveform 1	1	17834.56763	17834.69946	200	850
1075	Spectrogram 1	1	17834.56763	17834.69946	200	850
1081	Waveform 1	1	17864.03296	17864.29663	85	350
1081	Spectrogram 1	1	17864.03296	17864.29663	85	350
1083	Waveform 1	1	17870.16333	17871.1521	105	165
1083	Spectrogram 1	1	17870.16333	17871.1521	105	165
1086	Waveform 1	1	17905.03394	17905.6272	75	165
1086	Spectrogram 1	1	17905.03394	17905.6272	75	165
1088	Waveform 1	1	17997.31909	17997.58276	95	650
1088	Spectrogram 1	1	17997.31909	17997.58276	95	650
1093	Waveform 1	1	18067.25806	18067.7854	65	600
1093	Spectrogram 1	1	18067.25806	18067.7854	65	600
1096	Waveform 1	1	18112.08228	18112.41187	65	600
1096	Spectrogram 1	1	18112.08228	18112.41187	65	600
1097	Waveform 1	1	18112.41187	18112.60962	150	450
1097	Spectrogram 1	1	18112.41187	18112.60962	150	450
1110	Waveform 1	1	18325.59058	18326.052	85	300
1110	Spectrogram 1	1	18325.59058	18326.052	85	300
1118	Waveform 1	1	18569.35522	18569.55298	150	850
1118	Spectrogram 1	1	18569.35522	18569.55298	150	850
1120	Waveform 1	1	18581.41821	18581.48413	150	650
1120	Spectrogram 1	1	18581.41821	18581.48413	150	650
1121	Waveform 1	1	18582.07739	18582.34106	95	850
1121	Spectrogram 1	1	18582.07739	18582.34106	95	850
1122	Waveform 1	1	18597.56812	18598.16138	125	400
1122	Spectrogram 1	1	18597.56812	18598.16138	125	400
1131	Waveform 1	1	18778.05151	18778.18335	95	350
1131	Spectrogram 1	1	18778.05151	18778.18335	95	350
1132	Waveform 1	1	18818.52515	18819.05249	65	700
1132	Spectrogram 1	1	18818.52515	18819.05249	65	700
1134	Waveform 1	1	18860.58081	18860.64673	125	850
1134	Spectrogram 1	1	18860.58081	18860.64673	125	850
1137	Waveform 1	1	18885.10229	18885.16821	300	550
1137	Spectrogram 1	1	18885.10229	18885.16821	300	550
1138	Waveform 1	1	18885.36597	18885.4978	200	450
1138	Spectrogram 1	1	18885.36597	18885.4978	200	450
1141	Waveform 1	1	18891.62817	18891.82593	150	700
1141	Spectrogram 1	1	18891.62817	18891.82593	150	700
1155	Waveform 1	1	19141.9187	19142.05054	400	850
1155	Spectrogram 1	1	19141.9187	19142.05054	400	850
1156	Waveform 1	1	19142.70972	19142.90747	150	850
1156	Spectrogram 1	1	19142.70972	19142.90747	150	850
1157	Waveform 1	1	19155.95923	19156.15698	150	850
1157	Spectrogram 1	1	19155.95923	19156.15698	150	850
1158	Waveform 1	1	19168.94507	19169.14282	150	450
1158	Spectrogram 1	1	19168.94507	19169.14282	150	450
1163	Waveform 1	1	19308.29565	19308.42749	450	850
1163	Spectrogram 1	1	19308.29565	19308.42749	450	850
1164	Waveform 1	1	19309.15259	19309.35034	65	700
1164	Spectrogram 1	1	19309.15259	19309.35034	65	700
1168	Waveform 1	1	19360.50269	19360.70044	350	650
1168	Spectrogram 1	1	19360.50269	19360.70044	350	650
1169	Waveform 1	1	19373.42261	19373.94995	125	800
1169	Spectrogram 1	1	19373.42261	19373.94995	125	800
1170	Waveform 1	1	19384.56274	19384.7605	200	850
1170	Spectrogram 1	1	19384.56274	19384.7605	200	850
1174	Waveform 1	1	19447.25073	19447.44849	105	850
1174	Spectrogram 1	1	19447.25073	19447.44849	105	850
1207	Waveform 1	1	19901.35962	19904.19409	65	600
1207	Spectrogram 1	1	19901.35962	19904.19409	65	600
1208	Waveform 1	1	19907.62183	19907.8855	85	500
1208	Spectrogram 1	1	19907.62183	19907.8855	85	500
1227	Waveform 1	1	20030.49292	20031.61353	75	700
1227	Spectrogram 1	1	20030.49292	20031.61353	75	700
1236	Waveform 1	1	20086.85278	20087.24829	85	350
1236	Spectrogram 1	1	20086.85278	20087.24829	85	350
1239	Waveform 1	1	20118.95483	20119.21851	85	135
1239	Spectrogram 1	1	20118.95483	20119.21851	85	135
1240	Waveform 1	1	20119.21851	20120.07544	75	550
1240	Spectrogram 1	1	20119.21851	20120.07544	75	550
1241	Waveform 1	1	20125.48071	20125.94214	65	300
1241	Spectrogram 1	1	20125.48071	20125.94214	65	300
1267	Waveform 1	1	20292.7146	20293.70337	65	800
1267	Spectrogram 1	1	20292.7146	20293.70337	65	800
1286	Waveform 1	1	20387.63647	20388.69116	65	850
1286	Spectrogram 1	1	20387.63647	20388.69116	65	850
1287	Waveform 1	1	20393.76685	20394.22827	65	800
1287	Spectrogram 1	1	20393.76685	20394.22827	65	800
1306	Waveform 1	1	20519.802	20520.32935	75	850
1306	Spectrogram 1	1	20519.802	20520.32935	75	850
1310	Waveform 1	1	20524.81177	20525.33911	65	750
1310	Spectrogram 1	1	20524.81177	20525.33911	65	750
1313	Waveform 1	1	20545.97144	20546.49878	65	850
1313	Spectrogram 1	1	20545.97144	20546.49878	65	850
1317	Waveform 1	1	20576.62329	20577.80981	85	550
1317	Spectrogram 1	1	20576.62329	20577.80981	85	550
1319	Waveform 1	1	20582.75366	20583.54468	65	400
1319	Spectrogram 1	1	20582.75366	20583.54468	65	400
1322	Waveform 1	1	20596.4646	20597.58521	65	800
1322	Spectrogram 1	1	20596.4646	20597.58521	65	800
1328	Waveform 1	1	20631.79663	20631.99438	150	500
1328	Spectrogram 1	1	20631.79663	20631.99438	150	500
1339	Waveform 1	1	20751.10815	20751.56958	85	650
1339	Spectrogram 1	1	20751.10815	20751.56958	85	650
1340	Waveform 1	1	20751.56958	20751.76733	75	700
1340	Spectrogram 1	1	20751.56958	20751.76733	75	700
1341	Waveform 1	1	20753.01978	20753.67896	115	550
1341	Spectrogram 1	1	20753.01978	20753.67896	115	550
1342	Waveform 1	1	20760.27075	20760.7981	65	600
1342	Spectrogram 1	1	20760.27075	20760.7981	65	600
1343	Waveform 1	1	20765.34644	20765.87378	105	600
1343	Spectrogram 1	1	20765.34644	20765.87378	105	600
1344	Waveform 1	1	20765.87378	20766.13745	115	650
1344	Spectrogram 1	1	20765.87378	20766.13745	115	650
1346	Waveform 1	1	20770.3562	20771.34497	105	650
1346	Spectrogram 1	1	20770.3562	20771.34497	105	650
1349	Waveform 1	1	20780.77124	20780.90308	125	650
1349	Spectrogram 1	1	20780.77124	20780.90308	125	650
1351	Waveform 1	1	20785.31958	20785.45142	200	650
1351	Spectrogram 1	1	20785.31958	20785.45142	200	650
1352	Waveform 1	1	20785.84692	20785.97876	200	500
1352	Spectrogram 1	1	20785.84692	20785.97876	200	500
1355	Waveform 1	1	20790.39526	20790.5271	200	850
1355	Spectrogram 1	1	20790.39526	20790.5271	200	850
1356	Waveform 1	1	20791.38403	20792.04321	65	850
1356	Spectrogram 1	1	20791.38403	20792.04321	65	850
1357	Waveform 1	1	20792.70239	20792.90015	200	500
1357	Spectrogram 1	1	20792.70239	20792.90015	200	500
1358	Waveform 1	1	20793.95483	20794.21851	200	850
1358	Spectrogram 1	1	20793.95483	20794.21851	200	850
1359	Waveform 1	1	20795.53687	20795.6687	200	550
1359	Spectrogram 1	1	20795.53687	20795.6687	200	550
1360	Waveform 1	1	20797.58032	20797.97583	65	350
1360	Spectrogram 1	1	20797.58032	20797.97583	65	350
1361	Waveform 1	1	20800.74438	20801.40356	85	300
1361	Spectrogram 1	1	20800.74438	20801.40356	85	300
1363	Waveform 1	1	20803.97437	20804.30396	75	450
1363	Spectrogram 1	1	20803.97437	20804.30396	75	450
1372	Waveform 1	1	20842.07495	20842.27271	125	650
1372	Spectrogram 1	1	20842.07495	20842.27271	125	650
1375	Waveform 1	1	20853.54468	20854.07202	75	250
1375	Spectrogram 1	1	20853.54468	20854.07202	75	250
1394	Waveform 1	1	21025.72241	21026.18384	65	350
1394	Spectrogram 1	1	21025.72241	21026.18384	65	350
1396	Waveform 1	1	21038.04907	21038.84009	65	650
1396	Spectrogram 1	1	21038.04907	21038.84009	65	650
1398	Waveform 1	1	21044.04761	21045.56372	75	850
1398	Spectrogram 1	1	21044.04761	21045.56372	75	850
1442	Waveform 1	1	21259.07202	21259.40161	65	800
1442	Spectrogram 1	1	21259.07202	21259.40161	65	800
1444	Waveform 1	1	21265.33423	21266.19116	65	400
1444	Spectrogram 1	1	21265.33423	21266.19116	65	400
1456	Waveform 1	1	21311.74048	21312.07007	85	450
1456	Spectrogram 1	1	21311.74048	21312.07007	85	450
1457	Waveform 1	1	21313.71802	21313.91577	85	850
1457	Spectrogram 1	1	21313.71802	21313.91577	85	850
1462	Waveform 1	1	21343.31519	21343.57886	115	600
1462	Spectrogram 1	1	21343.31519	21343.57886	115	600
1467	Waveform 1	1	21373.63745	21374.62622	115	250
1467	Spectrogram 1	1	21373.63745	21374.62622	115	250
1483	Waveform 1	1	21469.21851	21470.07544	105	400
1483	Spectrogram 1	1	21469.21851	21470.07544	105	400
1485	Waveform 1	1	21474.22827	21474.75562	95	400
1485	Spectrogram 1	1	21474.22827	21474.75562	95	400
1486	Waveform 1	1	21474.75562	21475.01929	125	350
1486	Spectrogram 1	1	21474.75562	21475.01929	125	350
1487	Waveform 1	1	21479.23804	21479.76538	75	400
1487	Spectrogram 1	1	21479.23804	21479.76538	75	400
1488	Waveform 1	1	21479.76538	21480.5564	115	400
1488	Spectrogram 1	1	21479.76538	21480.5564	115	400
1509	Waveform 1	1	21659.98511	21661.10571	125	650
1509	Spectrogram 1	1	21659.98511	21661.10571	125	650
1510	Waveform 1	1	21666.31323	21666.44507	85	450
